구분,문항 번호,질문 내용,변수명
개인,Q96-1,교통수단 이용 빈도는?,p85trafreq
개인,Q96-2,주 이용 교통수단은?,p85tratype
개인,Q96-3,이용 시 불편 사항은?,p85tradiff
개인,Q96-4,교통정책 인식 수준은?,p85trapolicy
개인,Q96-5,교통정책 만족도는?,p85trasat
개인,Q97-1,에너지 절약 실천 여부는?,p86energysave
개인,Q97-2,절약 방법은?,p86energymethod
개인,Q97-3,절약 동기는?,p86energywhy
개인,Q97-4,정책 인식 수준은?,p86energypolicy
개인,Q97-5,정책 만족도는?,p86energysat
개인,Q98-1,건강검진 수검 여부는?,p87healthcheck
개인,Q98-2,검진 항목 만족도는?,p87checksat
개인,Q98-3,검진 후 생활 습관 변화는?,p87checkchange
개인,Q98-4,정기 검진 인식 여부는?,p87checkaware
개인,Q98-5,건강정보 획득 경로는?,p87healthinfo
개인,Q99-1,자녀 교육 관련 고민은?,p88eduproblem
개인,Q99-2,교육비 부담 수준은?,p88eduburden
개인,Q99-3,사교육 여부는?,p88privatetutor
개인,Q99-4,교육 관련 정책 인식은?,p88edupolicy
개인,Q99-5,정책 만족도는?,p88edusat
개인,Q100-1,환경보호 실천 여부는?,p89envaction
개인,Q100-2,실천 동기는?,p89envwhy
개인,Q100-3,실천 방식은?,p89envhow
개인,Q100-4,주변 반응은?,p89envreaction
개인,Q100-5,지속 가능성 인식은?,p89envsustain
개인,Q101-1,온라인 소비 경험은?,p90onbuyexp
개인,Q101-2,주 구매 품목은?,p90onbuyitem
개인,Q101-3,소비 만족도는?,p90onbuysat
개인,Q101-4,배송 만족도는?,p90ondelivery
개인,Q101-5,재구매 의향은?,p90onrebuy
개인,Q102-1,최근 1년간 독서량은?,p91readvol
개인,Q102-2,선호 도서 장르는?,p91readgenre
개인,Q102-3,독서 시간대는?,p91readtime
개인,Q102-4,독서 목적은?,p91readwhy
개인,Q102-5,독서 만족도는?,p91readsat
개인,Q103-1,사회 갈등 체감 수준은?,p92conflictfeel
개인,Q103-2,갈등 유형은?,p92conflicttype
개인,Q103-3,갈등 해소 경험은?,p92conflictexp
개인,Q103-4,갈등 해결 방안 인식은?,p92conflictsol
개인,Q103-5,갈등 해결 참여 의향은?,p92conflictwill
개인,Q104-1,자원봉사 참여 여부는?,p93voljoin
개인,Q104-2,참여 빈도는?,p93volfreq
개인,Q104-3,참여 동기는?,p93volwhy
개인,Q104-4,봉사 만족도는?,p93volsat
개인,Q104-5,향후 참여 의향은?,p93volplan
개인,Q105-1,문화체험 프로그램 참여 여부는?,p94cultexp
개인,Q105-2,체험 활동 내용은?,p94cultact
개인,Q105-3,활동 만족도는?,p94cultsatisfy
개인,Q105-4,참여 계기는?,p94culthow
개인,Q105-5,향후 참여 의향은?,p94cultwill
개인,Q106-1,온라인 커뮤니티 활동 여부는?,p95commjoin
개인,Q106-2,활동 커뮤니티 종류는?,p95commtype
개인,Q106-3,참여 빈도는?,p95commfreq
개인,Q106-4,활동 만족도는?,p95commsat
개인,Q106-5,활동 지속 의향은?,p95commplan
개인,Q107-1,경제교육 수강 경험 여부는?,p96finedu
개인,Q107-2,수강 경로는?,p96finedupath
개인,Q107-3,교육 만족도는?,p96finedusat
개인,Q107-4,수강 이유는?,p96fineduwhy
개인,Q107-5,향후 수강 의향은?,p96fineduwill
개인,Q108-1,기후변화 체감 여부는?,p97climatefeel
개인,Q108-2,체감 원인은?,p97climatewhy
개인,Q108-3,대응 노력 여부는?,p97climateact
개인,Q108-4,기후 관련 정보 획득 경로는?,p97climateinfo
개인,Q108-5,정책 만족도는?,p97climatesat
개인,Q109-1,지역 문화 행사 참여 여부는?,p98localevent
개인,Q109-2,참여한 행사 종류는?,p98eventtype
개인,Q109-3,행사 만족도는?,p98eventsat
개인,Q109-4,참여 계기 및 이유는?,p98eventwhy
개인,Q109-5,향후 행사 참여 의향은?,p98eventwill
개인,Q110-1,스마트기기 사용 경험은?,p99smartuse
개인,Q110-2,주 사용 스마트기기는?,p99smarttype
개인,Q110-3,사용 시 불편 사항은?,p99smartdiff
개인,Q110-4,사용 목적은?,p99smartwhy
개인,Q110-5,기기 개선 희망 사항은?,p99smartimprove
개인,Q111-1,가상현실(VR) 체험 여부는?,p100vrexp
개인,Q111-2,체험한 콘텐츠 종류는?,p100vrtype
개인,Q111-3,체험 빈도는?,p100vrfreq
개인,Q111-4,체험 만족도는?,p100vrsat
개인,Q111-5,향후 체험 의향은?,p100vrwill
개인,Q112-1,인공지능(AI) 기술 인식은?,p101aiaware
개인,Q112-2,AI 기술 접촉 경험은?,p101aiexp
개인,Q112-3,AI 기술 활용도는?,p101aiuse
개인,Q112-4,AI 기술 신뢰도는?,p101aitrust
개인,Q112-5,AI 정책에 대한 의견은?,p101aipolicy
개인,Q113-1,디지털 리터러시 수준은?,p102digilit
개인,Q113-2,디지털 교육 수강 여부는?,p102digiedu
개인,Q113-3,수강 경로는?,p102digiwhere
개인,Q113-4,수강 만족도는?,p102digisat
개인,Q113-5,향후 교육 수강 의향은?,p102digiwill
개인,Q114-1,스마트시티 개념 인식은?,p103smartcityaware
개인,Q114-2,스마트시티 거주 경험은?,p103smartcityexp
개인,Q114-3,스마트시티 장점은?,p103smartcitygood
개인,Q114-4,스마트시티 단점은?,p103smartcitybad
개인,Q114-5,향후 거주 의향은?,p103smartcitywill
개인,Q115-1,재난 대비 인식 수준은?,p104disaware
개인,Q115-2,재난 대비 교육 수강 여부는?,p104distrain
개인,Q115-3,교육 수강 경로는?,p104distwhere
개인,Q115-4,교육 만족도는?,p104distsat
개인,Q115-5,향후 교육 수강 의향은?,p104distwill
개인,Q116-1,장기 재난에 대한 불안 수준은?,p105longrisk
개인,Q116-2,재난 시 행동 계획 유무는?,p105planexist
개인,Q116-3,재난 시 정보 획득 경로는?,p105infochannel
개인,Q116-4,정부 대응 신뢰도는?,p105govtrust
개인,Q116-5,재난 보험 가입 여부는?,p105insure
개인,Q117-1,정부 정책 전반 만족도는?,p106govsat
개인,Q117-2,가장 만족하는 정책 분야는?,p106govbest
개인,Q117-3,개선이 필요한 정책 분야는?,p106govworst
개인,Q117-4,정부와의 소통 경험은?,p106govcomm
개인,Q117-5,소통 채널에 대한 만족도는?,p106govcomsat
개인,Q118-1,시민참여 활동 참여 여부는?,p107civicjoin
개인,Q118-2,참여 동기는?,p107civicwhy
개인,Q118-3,참여 경험 만족도는?,p107civicsat
개인,Q118-4,향후 참여 계획은?,p107civicplan
개인,Q118-5,참여 시 애로사항은?,p107civicdiff
개인,Q119-1,공공서비스 접근성은?,p108publicaccess
개인,Q119-2,서비스 만족도는?,p108publicsat
개인,Q119-3,불편 사항은?,p108publicdiff
개인,Q119-4,개선 요구 사항은?,p108publicimprove
개인,Q119-5,서비스 재이용 의향은?,p108publicwill
개인,Q120-1,디지털 서비스 이용 경험은?,p109digiexp
개인,Q120-2,이용한 서비스 종류는?,p109digitype
개인,Q120-3,이용 시 불편 사항은?,p109digidiff
개인,Q120-4,개선 요구 사항은?,p109digiimprove
개인,Q120-5,향후 이용 의향은?,p109digiwill
개인,Q121-1,인터넷 정보 신뢰 수준은?,p110nettrust
개인,Q121-2,주 정보 획득 채널은?,p110netchannel
개인,Q121-3,정보 검증 경험은?,p110netcheck
개인,Q121-4,허위 정보 경험은?,p110netfake
개인,Q121-5,검증 필요성 인식은?,p110netverify
개인,Q122-1,최근 1년간 법률 상담 경험은?,p111legalexp
개인,Q122-2,상담 경로는?,p111legalpath
개인,Q122-3,상담 만족도는?,p111legalsat
개인,Q122-4,상담 시 애로사항은?,p111legaldiff
개인,Q122-5,향후 상담 의향은?,p111legalwill
개인,Q123-1,개인정보 보호 인식은?,p112privacyaware
개인,Q123-2,개인정보 유출 경험은?,p112privacyexp
개인,Q123-3,유출 후 대처 방법은?,p112privacyreact
개인,Q123-4,보호를 위한 노력은?,p112privacytry
개인,Q123-5,정부 정책 신뢰도는?,p112privacygov
개인,Q124-1,최근 1년간 여행 경험은?,p113travelexp
개인,Q124-2,여행 빈도는?,p113travelfreq
개인,Q124-3,주 여행 목적은?,p113travelwhy
개인,Q124-4,여행 만족도는?,p113travelsat
개인,Q124-5,향후 여행 계획은?,p113travelplan
개인,Q125-1,환경 캠페인 참여 경험은?,p114envcampaign
개인,Q125-2,참여 계기는?,p114envwhy
개인,Q125-3,참여 활동 내용은?,p114envact
개인,Q125-4,활동 만족도는?,p114envsat
개인,Q125-5,향후 참여 의향은?,p114envplan
개인,Q126-1,문화예술 교육 수강 여부는?,p115artedu
개인,Q126-2,수강한 콘텐츠 종류는?,p115arttype
개인,Q126-3,수강 만족도는?,p115artsat
개인,Q126-4,수강 경로는?,p115artpath
개인,Q126-5,향후 수강 의향은?,p115artwill
개인,Q127-1,생활체육 활동 참여 여부는?,p116sportsjoin
개인,Q127-2,참여 빈도는?,p116sportsfreq
개인,Q127-3,활동 종류는?,p116sportstype
개인,Q127-4,참여 만족도는?,p116sportssat
개인,Q127-5,향후 참여 의향은?,p116sportswill
개인,Q128-1,보건소 이용 경험은?,p117healthcenter
개인,Q128-2,이용 목적은?,p117healthwhy
개인,Q128-3,이용 만족도는?,p117healthsat
개인,Q128-4,이용 불편 사항은?,p117healthdiff
개인,Q128-5,재이용 의향은?,p117healthwill
개인,Q129-1,에너지 절약 캠페인 참여 경험은?,p118energyjoin
개인,Q129-2,참여 동기는?,p118energywhy
개인,Q129-3,참여 활동 내용은?,p118energyact
개인,Q129-4,활동 만족도는?,p118energysat
개인,Q129-5,향후 참여 의향은?,p118energyplan
개인,Q130-1,공공 데이터 활용 경험은?,p119opendatause
개인,Q130-2,활용 목적은?,p119opendatawhy
개인,Q130-3,활용 만족도는?,p119opendatasat
개인,Q130-4,개선이 필요한 부분은?,p119opendataimprove
개인,Q130-5,향후 활용 의향은?,p119opendataplan
개인,Q131-1,빅데이터 인식 수준은?,p120bigaware
개인,Q131-2,빅데이터 활용 경험은?,p120biguse
개인,Q131-3,활용 분야는?,p120bigfield
개인,Q131-4,활용 시 문제점은?,p120bigproblem
개인,Q131-5,향후 활용 계획은?,p120bigplan
개인,Q132-1,블록체인 기술 인식은?,p121blockaware
개인,Q132-2,블록체인 관련 경험은?,p121blockexp
개인,Q132-3,기술 활용도는?,p121blockuse
개인,Q132-4,기술 신뢰도는?,p121blocktrust
개인,Q132-5,정부 정책 만족도는?,p121blockgov
개인,Q133-1,로봇 기술 인식 수준은?,p122robotaware
개인,Q133-2,로봇 사용 경험은?,p122robotexp
개인,Q133-3,로봇 활용 분야는?,p122robotuse
개인,Q133-4,기술 만족도는?,p122robotsat
개인,Q133-5,향후 활용 의향은?,p122robotplan
개인,Q134-1,지속가능발전 인식은?,p123sustainaware
개인,Q134-2,관련 활동 참여 경험은?,p123sustainexp
개인,Q134-3,참여 동기는?,p123sustainwhy
개인,Q134-4,활동 만족도는?,p123sustainsat
개인,Q134-5,향후 참여 의향은?,p123sustainplan
개인,Q135-1,노년기 준비 인식 수준은?,p124agingaware
개인,Q135-2,노년기 준비 활동 여부는?,p124agingprep
개인,Q135-3,준비 활동 내용은?,p124agingact
개인,Q135-4,준비 활동 만족도는?,p124agingsat
개인,Q135-5,추가 준비 계획은?,p124agingplan
개인,Q136-1,사회보장제도 인식 수준은?,p125ssaware
개인,Q136-2,이용 경험은?,p125ssexp
개인,Q136-3,제도 만족도는?,p125sssat
개인,Q136-4,이용 시 불편 사항은?,p125ssdiff
개인,Q136-5,개선 요구 사항은?,p125ssimprove
개인,Q137-1,저출산 문제 인식 수준은?,p126birthaware
개인,Q137-2,원인에 대한 인식은?,p126birthwhy
개인,Q137-3,정부 정책 인식은?,p126birthgov
개인,Q137-4,정책 효과에 대한 의견은?,p126birthresult
개인,Q137-5,추가 대책 필요성 인식은?,p126birthadd
개인,Q138-1,청년 정책 인식 수준은?,p127youthaware
개인,Q138-2,이용 경험은?,p127youthexp
개인,Q138-3,정책 만족도는?,p127youthsat
개인,Q138-4,이용 시 불편 사항은?,p127youthdiff
개인,Q138-5,개선 요구 사항은?,p127youthimprove
개인,Q139-1,고령사회 인식 수준은?,p128oldaware
개인,Q139-2,문제점에 대한 인식은?,p128oldproblem
개인,Q139-3,정부 대책 인식은?,p128oldgov
개인,Q139-4,정책 효과에 대한 평가?,p128oldeffect
개인,Q139-5,개인 대처 방안은?,p128oldplan
개인,Q140-1,사회적 약자 보호 인식은?,p129minoraware
개인,Q140-2,보호 정책 인식은?,p129minorpolicy
개인,Q140-3,정책 만족도는?,p129minorsat
개인,Q140-4,정책 개선 요구는?,p129minorimprove
개인,Q140-5,향후 참여 의향은?,p129minorjoin
개인,Q141-1,여성 정책 인식은?,p130womanaware
개인,Q141-2,정책 이용 경험은?,p130womanexp
개인,Q141-3,정책 만족도는?,p130womansat
개인,Q141-4,불편 사항은?,p130womandiff
개인,Q141-5,개선 요구 사항은?,p130womanimprove
개인,Q142-1,장애인 정책 인식은?,p131disaware
개인,Q142-2,이용 경험은?,p131disexp
개인,Q142-3,정책 만족도는?,p131dissat
개인,Q142-4,이용 시 불편 사항은?,p131disdiff
개인,Q142-5,개선 요구 사항은?,p131disimprove
개인,Q143-1,다문화 정책 인식은?,p132multiaware
개인,Q143-2,이용 경험은?,p132multiexp
개인,Q143-3,정책 만족도는?,p132multisat
개인,Q143-4,불편 사항은?,p132multidiff
개인,Q143-5,개선 요구 사항은?,p132multiimprove
개인,Q144-1,사회통합 인식 수준은?,p133unityaware
개인,Q144-2,갈등 해소 경험은?,p133conflictexp
개인,Q144-3,해소 방식은?,p133conflictmethod
개인,Q144-4,정책 인식은?,p133unitypolicy
개인,Q144-5,정책 만족도는?,p133unitysat
개인,Q145-1,지역사회 참여 경험은?,p134localjoin
개인,Q145-2,참여 활동 내용은?,p134localact
개인,Q145-3,참여 만족도는?,p134localsat
개인,Q145-4,참여 시 불편 사항은?,p134localdiff
개인,Q145-5,향후 참여 의향은?,p134localwill
개인,Q146-1,공공갈등 인식 수준은?,p135pubconflictaware
개인,Q146-2,경험한 갈등 사례는?,p135pubconflictexp
개인,Q146-3,갈등 해결 경험은?,p135pubconflictsolve
개인,Q146-4,정부 중재 역할 인식은?,p135govmediate
개인,Q146-5,정책 만족도는?,p135pubconfsat
개인,Q147-1,사회 신뢰 수준은?,p136trustsociety
개인,Q147-2,정부 신뢰 수준은?,p136trustgov
개인,Q147-3,이웃 신뢰 수준은?,p136trustneighbor
개인,Q147-4,기업 신뢰 수준은?,p136trustcompany
개인,Q147-5,미디어 신뢰 수준은?,p136trustmedia
개인,Q148-1,지역 안전 체감도는?,p137safetyfeel
개인,Q148-2,위험 요소 인식은?,p137safetyissue
개인,Q148-3,개선 필요 분야는?,p137safetyneed
개인,Q148-4,정부 대응 신뢰도는?,p137safetygov
개인,Q148-5,향후 정책 참여 의향은?,p137safetywill
개인,Q149-1,기후위기 체감 정도는?,p138climatefeel
개인,Q149-2,관련 정보 인식 경로는?,p138climateinfo
개인,Q149-3,개인 대응 실천 여부는?,p138climateaction
개인,Q149-4,정책 실효성에 대한 의견은?,p138climatepolicy
개인,Q149-5,향후 참여 계획은?,p138climateplan
개인,Q150-1,에너지 절약 실천 여부는?,p139energysave
개인,Q150-2,주 실천 방식은?,p139energyhow
개인,Q150-3,실천 계기는?,p139energywhy
개인,Q150-4,실천의 어려움은?,p139energydiff
개인,Q150-5,향후 지속 의향은?,p139energywill
개인,Q151-1,재활용 참여 경험은?,p140recycleexp
개인,Q151-2,참여 빈도는?,p140recyclefreq
개인,Q151-3,분리배출 실천 수준은?,p140recyclelevel
개인,Q151-4,정보 인식 경로는?,p140recycleinfo
개인,Q151-5,제도 만족도는?,p140recyclesat
개인,Q152-1,친환경 제품 사용 경험은?,p141greenuse
개인,Q152-2,사용 제품 종류는?,p141greentype
개인,Q152-3,사용 이유는?,p141greenwhy
개인,Q152-4,구입 경로는?,p141greenbuy
개인,Q152-5,향후 사용 의향은?,p141greenwill
개인,Q153-1,환경교육 수강 경험은?,p142envclass
개인,Q153-2,수강 내용은?,p142envcontent
개인,Q153-3,교육 만족도는?,p142envsat
개인,Q153-4,교육 후 행동 변화는?,p142envchange
개인,Q153-5,재수강 의향은?,p142envreclass
개인,Q154-1,환경정책 인식 수준은?,p143envpolicyaware
개인,Q154-2,관심 있는 정책 분야는?,p143envinterest
개인,Q154-3,정책 만족도는?,p143envpolicysat
개인,Q154-4,정책 참여 경험은?,p143envpolicyexp
개인,Q154-5,향후 참여 의향은?,p143envpolicywill
개인,Q155-1,지역 환경 이슈 인식은?,p144localenvaware
개인,Q155-2,이슈 관련 정보 획득 경로는?,p144localenvinfo
개인,Q155-3,해결 노력 참여 경험은?,p144localenvexp
개인,Q155-4,참여 활동 내용은?,p144localenvact
개인,Q155-5,향후 참여 의향은?,p144localenvplan
개인,Q156-1,환경단체 인식 수준은?,p145envorgaware
개인,Q156-2,단체 활동 참여 경험은?,p145envorgjoin
개인,Q156-3,참여 만족도는?,p145envorgsat
개인,Q156-4,참여 동기는?,p145envorgwhy
개인,Q156-5,향후 지속 참여 의향은?,p145envorgwill
개인,Q157-1,환경보호 캠페인 인식은?,p146envcampaware
개인,Q157-2,캠페인 참여 경험은?,p146envcampexp
개인,Q157-3,참여 활동 내용은?,p146envcampact
개인,Q157-4,참여 만족도는?,p146envcampsat
개인,Q157-5,향후 참여 의향은?,p146envcampwill
개인,Q158-1,탄소중립 인식 수준은?,p147carbonaware
개인,Q158-2,실천 경험은?,p147carbonact
개인,Q158-3,실천 방법은?,p147carbonhow
개인,Q158-4,실천 만족도는?,p147carbonsat
개인,Q158-5,지속 실천 의향은?,p147carbonwill
개인,Q159-1,환경교육 필요성 인식은?,p148envneedaware
개인,Q159-2,교육 희망 분야는?,p148envwant
개인,Q159-3,희망 수강 형태는?,p148envform
개인,Q159-4,정부 지원 필요 여부는?,p148envsupport
개인,Q159-5,향후 수강 의향은?,p148envwill
개인,Q160-1,환경문제 우선순위 인식은?,p149envpriority
개인,Q160-2,가장 시급한 문제는?,p149envurgent
개인,Q160-3,문제 해결 책임 주체 인식은?,p149envresponsible
개인,Q160-4,개인의 역할 인식은?,p149envrole
개인,Q160-5,정부 정책 신뢰도는?,p149envtrust
개인,Q161-1,기후변화 체감 정도는?,p150climatefeel
개인,Q161-2,기후변화 원인 인식은?,p150climatecause
개인,Q161-3,정보 습득 경로는?,p150climateinfo
개인,Q161-4,정책 만족도는?,p150climatesat
개인,Q161-5,참여 경험은?,p150climatejoin
개인,Q162-1,기후 행동 실천 경험은?,p151climateact
개인,Q162-2,실천 방법은?,p151climatehow
개인,Q162-3,실천 장애 요인은?,p151climatebarrier
개인,Q162-4,지원 정책 인식은?,p151climatepolicy
